,Modelo,MAE,MSE,MAPE,r2,random_state,time
0,MLPRegressor,6.241091682620363,11.07387490263258,1.6343731876620453,0.9882479966328657,0,35.48824858665466
1,MLPRegressor,8.699103592913534,12.38530153557014,2.135616490724332,0.9849490795833116,1,36.64471364021301
2,MLPRegressor,6.902189406512484,11.340562064409289,1.7741421181013672,0.987361702543144,2,34.25809288024902
3,MLPRegressor,8.850427431236778,12.693014869826508,2.1903888073127065,0.9844280165694674,3,31.35291814804077
4,MLPRegressor,9.367604673860285,14.223972997423436,2.32206306087215,0.9803445906169139,4,12.157885551452637
5,MLPRegressor,9.665393067463832,13.411601218120364,2.433491067615394,0.9825977399338792,5,17.146438598632812
6,MLPRegressor,8.994160122926273,12.592281716975094,2.2120867085058302,0.9842834926055224,6,51.854225635528564
7,MLPRegressor,6.385949968675937,10.928689155758764,1.678154221288605,0.9883185837492631,7,23.485708236694336
8,MLPRegressor,6.700625028741188,11.204959426178064,1.7413642801402107,0.9878239674267798,8,35.60447573661804
9,MLPRegressor,6.247908448263647,10.952423011401343,1.65245876676562,0.9883574948704759,9,29.81196403503418
10,MLPRegressor,7.507937146897534,11.518133447568008,1.8748427405470762,0.9868466464035125,10,28.612793684005737
11,MLPRegressor,11.95950874537386,15.389407004862377,2.8524904121454546,0.9764598636677634,11,33.214842557907104
12,MLPRegressor,14.155167000336457,17.610863355594663,3.375654564844001,0.9694527670154027,12,46.3542001247406
13,MLPRegressor,8.267631731403915,12.032824890005847,2.0508382003309316,0.985718161986323,13,46.63562035560608
14,MLPRegressor,6.916712431598689,11.045207741759254,1.7845402028912747,0.9881647430223087,14,31.188557863235474
15,MLPRegressor,7.340807493760359,11.833220087324563,1.8522409742207917,0.9861230966482006,15,17.390732049942017
16,MLPRegressor,5.829717036412674,10.654570114021205,1.546196137373162,0.989197348455906,16,45.79648756980896
17,MLPRegressor,8.617529506816044,12.381791249647792,2.151251156525615,0.9850598688527283,17,29.269346952438354
18,MLPRegressor,6.261539621799261,10.926275515564047,1.625492282488522,0.9885084035411164,18,45.89186429977417
19,MLPRegressor,8.62203467177738,13.175630577201602,2.154323055918132,0.9829562018390013,19,29.468138933181763
20,MLPRegressor,7.130056273469929,11.619839323251123,1.8576389562804634,0.9867634481362414,20,16.280543327331543
21,MLPRegressor,6.270151541611073,10.881096600202438,1.6539658590498978,0.9882318982724864,21,33.53490138053894
22,MLPRegressor,8.385684073693358,13.026054870586497,2.1251631527839607,0.9836072706787435,22,13.223610877990723
23,MLPRegressor,8.401108361447749,12.194027278332708,2.118477250054312,0.9857063912196188,23,29.639166116714478
24,MLPRegressor,11.095198948072,14.698700814958801,2.6708452618314253,0.9792737835705303,24,51.67823314666748
25,MLPRegressor,6.612413666741806,11.190866601155529,1.6978258021132355,0.9877067242924099,25,44.5894820690155
26,MLPRegressor,8.99883095735776,12.564173646145797,2.2822636196687873,0.9847902896534918,26,24.807525873184204
27,MLPRegressor,8.797465262287462,12.789446064302542,2.2224239191457373,0.9843180075042759,27,18.28177046775818
28,MLPRegressor,13.089217362441747,16.251268193751336,3.2272759627154666,0.9734187700221926,28,49.40401530265808
29,MLPRegressor,8.467357961591919,12.906032170678571,2.146411284274783,0.9837003288387911,29,18.892544984817505
30,MLPRegressor,7.968286562260397,12.461399005555373,2.01339276242496,0.9848844735201792,30,16.310694694519043
31,MLPRegressor,9.105877910992056,12.940740594172329,2.35066100354769,0.9833154455340604,31,14.379936933517456
32,MLPRegressor,6.812199678749963,11.389845218803744,1.7753848389364397,0.987754901308637,32,50.11645317077637
33,MLPRegressor,8.201013067544851,12.276800106285393,2.074325885414667,0.9853374104119301,33,13.986762046813965
34,MLPRegressor,6.546509695982417,11.004256521802859,1.72368883872229,0.9882657266569985,34,32.11303472518921
