,Modelo,MAE,MSE,MAPE,r2,random_state,time
0,DecisionTree_Regressor,5.5894943158085475,10.864421571513493,1.469295498181055,0.9886883515537699,0,0.07175779342651367
1,DecisionTree_Regressor,5.34914192768242,10.54934529243128,1.408254327155151,0.9890805464437205,1,0.0630486011505127
2,DecisionTree_Regressor,5.543266893317475,10.785450470963754,1.4496520082600726,0.9885686903005754,2,0.06686735153198242
3,DecisionTree_Regressor,5.512724362543067,10.794259496786596,1.4448753460808128,0.9887384008689313,3,0.060239553451538086
4,DecisionTree_Regressor,5.480111394208551,10.69070932754982,1.4482914697001839,0.9888966686977508,4,0.06157708168029785
5,DecisionTree_Regressor,5.548742933035868,10.804010734139398,1.4570290197441291,0.9887068679734975,5,0.06897735595703125
6,DecisionTree_Regressor,5.386569253524501,10.57007020507715,1.418577798827913,0.9889260407155996,6,0.06192922592163086
7,DecisionTree_Regressor,5.451257351567024,10.641689738749713,1.4440459943608137,0.9889240614331263,7,0.06213521957397461
8,DecisionTree_Regressor,5.560130016492766,10.74883850001692,1.4592340907780645,0.9887950918681457,8,0.08913254737854004
9,DecisionTree_Regressor,5.4930173717464,10.71710834833021,1.447933742254599,0.9888524029330326,9,0.0657808780670166
10,DecisionTree_Regressor,5.3771099805191245,10.51720594929671,1.4097232547237346,0.9890333738108167,10,0.06418776512145996
11,DecisionTree_Regressor,5.462984605048834,10.685263354301815,1.422591221384025,0.9886515731289657,11,0.06980252265930176
12,DecisionTree_Regressor,5.4681593838593585,10.702949219865493,1.438411655635865,0.9887171838260915,12,0.06998753547668457
13,DecisionTree_Regressor,5.397241176097842,10.563804611323528,1.415485727203011,0.9889924762921108,13,0.06038522720336914
14,DecisionTree_Regressor,5.32985663804229,10.459520341745673,1.4069969068902763,0.9893866263850671,14,0.06068754196166992
15,DecisionTree_Regressor,5.444430760269227,10.692464677214357,1.4229494830252594,0.9886696760306269,15,0.07636046409606934
16,DecisionTree_Regressor,5.420944683193063,10.566977466017462,1.4379296269413724,0.9893742384271779,16,0.06566882133483887
17,DecisionTree_Regressor,5.429612493608333,10.621410023131792,1.4290844887687335,0.9890060994730362,17,0.06383156776428223
18,DecisionTree_Regressor,5.407424946156197,10.617676400694961,1.4204029188583391,0.9891483683882849,18,0.07553315162658691
19,DecisionTree_Regressor,5.377855997500384,10.516846835941282,1.4164285445743159,0.9891408792672569,19,0.06168317794799805
20,DecisionTree_Regressor,5.52694301829493,10.76756457522479,1.4527753989089636,0.9886339492695623,20,0.06065487861633301
21,DecisionTree_Regressor,5.442280603028918,10.626275753990445,1.4173737746686967,0.9887766309013178,21,0.061745643615722656
22,DecisionTree_Regressor,5.5450886663114325,10.801031982974859,1.463436027914558,0.9887291682829142,22,0.06086421012878418
23,DecisionTree_Regressor,5.577921690390242,10.84685409554033,1.471019435681582,0.9886901937902437,23,0.06170487403869629
24,DecisionTree_Regressor,5.376051928244522,10.535891047737222,1.426983532600399,0.9893511019203224,24,0.06181836128234863
25,DecisionTree_Regressor,5.538305302560568,10.80154216659518,1.4510842773625612,0.9885471989922892,25,0.05973982810974121
26,DecisionTree_Regressor,5.515135363003901,10.782372986595998,1.4553750329717225,0.9887983555074497,26,0.062494516372680664
27,DecisionTree_Regressor,5.422996317719578,10.61104585262626,1.433532338734873,0.9892052110794,27,0.06215524673461914
28,DecisionTree_Regressor,5.440098269926524,10.598922943576735,1.427672865426792,0.9886936082923967,28,0.0608828067779541
29,DecisionTree_Regressor,5.327726458664891,10.461984747446438,1.402198374603993,0.9892892095869699,29,0.06127810478210449
30,DecisionTree_Regressor,5.448841003243986,10.620460703981257,1.4427305994398578,0.9890206561354454,30,0.0705564022064209
31,DecisionTree_Regressor,5.370167277989008,10.520605063257436,1.4143534839808003,0.9889724817187175,31,0.06152462959289551
32,DecisionTree_Regressor,5.518479093862044,10.813795975660529,1.4597543121943242,0.9889621881192838,32,0.06060338020324707
33,DecisionTree_Regressor,5.353542330324921,10.495554601726992,1.417929986587336,0.9892835462470981,33,0.06166505813598633
34,DecisionTree_Regressor,5.406016737206569,10.572870947641368,1.4262966125509333,0.9891677006889461,34,0.0703737735748291
